,Censo,Cuadro,Provincia,Departamento,Link,Unidad de registro,Indicador,Valor
2484,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Capital,10049,EAP,"25,1 - 50",0.0
2485,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Capital,10049,EAP,"50,1 - 100",0.0
2486,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Capital,10049,EAP,"100,1 - 200",0.0
2487,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Capital,10049,EAP,"200,1 - 500",0.0
2488,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Capital,10049,EAP,"500,1 - 1.000",0.0
2489,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Capital,10049,EAP,"1.000,1 - 2.500",0.0
2490,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Capital,10049,EAP,"2.500,1 - 5.000",0.0
2491,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Capital,10049,EAP,"5.000,1 - 10.000",0.0
2492,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Capital,10049,EAP,"10.000,1 - 20.000",0.0
2493,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Capital,10049,EAP,"20.000,1 y más",0.0
2494,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Capital,10049,Hectáreas,Total,44.6
2495,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Capital,10049,Hectáreas,Hasta 5,-1.0
2496,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Capital,10049,Hectáreas,"5,1 - 10",0.0
2497,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Capital,10049,Hectáreas,"10,1 - 25",-1.0
2498,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Capital,10049,Hectáreas,"25,1 - 50",0.0
2499,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Capital,10049,Hectáreas,"50,1 - 100",0.0
2500,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Capital,10049,Hectáreas,"100,1 - 200",0.0
2501,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Capital,10049,Hectáreas,"200,1 - 500",0.0
2502,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Capital,10049,Hectáreas,"500,1 - 1.000",0.0
2503,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Capital,10049,Hectáreas,"1.000,1 - 2.500",0.0
2504,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Capital,10049,Hectáreas,"2.500,1 - 5.000",0.0
2505,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Capital,10049,Hectáreas,"5.000,1 - 10.000",0.0
2506,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Capital,10049,Hectáreas,"10.000,1 - 20.000",0.0
2507,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Capital,10049,Hectáreas,"20.000,1 y más",0.0
2508,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,El Alto,10056,EAP,Total,339.0
2509,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,El Alto,10056,EAP,Hasta 5,61.0
2510,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,El Alto,10056,EAP,"5,1 - 10",14.0
2511,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,El Alto,10056,EAP,"10,1 - 25",31.0
2512,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,El Alto,10056,EAP,"25,1 - 50",28.0
2513,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,El Alto,10056,EAP,"50,1 - 100",51.0
2514,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,El Alto,10056,EAP,"100,1 - 200",47.0
2515,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,El Alto,10056,EAP,"200,1 - 500",54.0
2516,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,El Alto,10056,EAP,"500,1 - 1.000",29.0
2517,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,El Alto,10056,EAP,"1.000,1 - 2.500",17.0
2518,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,El Alto,10056,EAP,"2.500,1 - 5.000",7.0
2519,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,El Alto,10056,EAP,"5.000,1 - 10.000",0.0
2520,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,El Alto,10056,EAP,"10.000,1 - 20.000",0.0
2521,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,El Alto,10056,EAP,"20.000,1 y más",0.0
2522,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,El Alto,10056,Hectáreas,Total,101677.2
2523,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,El Alto,10056,Hectáreas,Hasta 5,176.2
2524,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,El Alto,10056,Hectáreas,"5,1 - 10",108.6
2525,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,El Alto,10056,Hectáreas,"10,1 - 25",624.0
2526,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,El Alto,10056,Hectáreas,"25,1 - 50",1127.4
2527,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,El Alto,10056,Hectáreas,"50,1 - 100",4040.0
2528,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,El Alto,10056,Hectáreas,"100,1 - 200",7089.7
2529,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,El Alto,10056,Hectáreas,"200,1 - 500",19190.2
2530,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,El Alto,10056,Hectáreas,"500,1 - 1.000",21435.7
2531,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,El Alto,10056,Hectáreas,"1.000,1 - 2.500",26801.1
2532,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,El Alto,10056,Hectáreas,"2.500,1 - 5.000",21083.9
2533,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,El Alto,10056,Hectáreas,"5.000,1 - 10.000",0.0
2534,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,El Alto,10056,Hectáreas,"10.000,1 - 20.000",0.0
2535,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,El Alto,10056,Hectáreas,"20.000,1 y más",0.0
2536,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Fray Mamerto Esquiú,10063,EAP,Total,147.0
2537,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Fray Mamerto Esquiú,10063,EAP,Hasta 5,95.0
2538,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Fray Mamerto Esquiú,10063,EAP,"5,1 - 10",24.0
2539,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Fray Mamerto Esquiú,10063,EAP,"10,1 - 25",15.0
2540,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Fray Mamerto Esquiú,10063,EAP,"25,1 - 50",5.0
2541,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Fray Mamerto Esquiú,10063,EAP,"50,1 - 100",-1.0
2542,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Fray Mamerto Esquiú,10063,EAP,"100,1 - 200",0.0
2543,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Fray Mamerto Esquiú,10063,EAP,"200,1 - 500",3.0
2544,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Fray Mamerto Esquiú,10063,EAP,"500,1 - 1.000",-1.0
2545,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Fray Mamerto Esquiú,10063,EAP,"1.000,1 - 2.500",0.0
2546,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Fray Mamerto Esquiú,10063,EAP,"2.500,1 - 5.000",0.0
2547,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Fray Mamerto Esquiú,10063,EAP,"5.000,1 - 10.000",0.0
2548,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Fray Mamerto Esquiú,10063,EAP,"10.000,1 - 20.000",0.0
2549,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Catamarca,Fray Mamerto Esquiú,10063,EAP,"20.000,1 y más",0.0
